customer_id,gender,age,marital_status,education,region,annual_income
18266,Female,43,Married,PhD,North,1940671
18267,Female,61,Married,PhD,South,254170
18268,Female,49,Divorced,Bachelor,East,382153
18269,Female,61,Divorced,High School,East,984510
18270,Female,56,Single,Bachelor,West,258550
18271,Male,25,Divorced,Bachelor,West,867085
18272,Male,59,Divorced,High School,West,1372129
18273,Female,46,Divorced,Bachelor,West,1461096
18274,Male,59,Single,High School,South,431874
18275,Female,31,Married,Bachelor,East,861042
18276,Female,62,Single,Master,East,1839533
18277,Male,31,Single,Master,South,822671
18278,Male,38,Divorced,PhD,North,910054
18279,Female,32,Married,Master,East,1706528
18280,Female,36,Single,PhD,South,1944388
18281,Female,47,Divorced,PhD,North,1679481
18282,Female,56,Single,PhD,West,500944
18283,Female,37,Divorced,Bachelor,East,319190
18284,Female,69,Married,High School,South,1750809
18285,Male,41,Married,Master,East,1049069
18286,Female,57,Divorced,High School,East,1164207
18287,Female,51,Single,Master,South,394950
18288,Male,65,Single,Master,West,1468840
18289,Female,55,Married,Bachelor,North,1676669
18290,Female,47,Single,Master,South,1008966
18291,Male,43,Divorced,High School,North,984910
18292,Female,52,Divorced,High School,South,914653
18293,Male,37,Divorced,Master,South,893615
18294,Female,31,Married,High School,East,1705589
18295,Male,21,Married,PhD,North,1357726
18296,Male,48,Married,High School,North,687856
18297,Male,38,Divorced,PhD,North,1434680
18298,Female,69,Married,PhD,East,1396290
18299,Female,61,Divorced,High School,South,220341
18300,Male,40,Single,PhD,East,1958826
18301,Male,27,Married,High School,South,1279743
18302,Female,57,Single,High School,South,1170998
18303,Female,36,Single,Master,South,1580909
18304,Female,59,Married,High School,South,1287312
18305,Female,65,Married,High School,West,682162
18306,Female,65,Single,Master,South,427221
18307,Male,67,Single,Bachelor,East,1792755
18308,Female,43,Single,High School,North,1624420
18309,Male,52,Divorced,Bachelor,South,1076156
18310,Female,69,Single,Bachelor,East,1626491
18311,Male,37,Divorced,Master,East,1420546
18312,Male,39,Married,Bachelor,East,1554141
18313,Female,62,Single,Bachelor,East,455191
18314,Male,54,Married,PhD,East,1586080
18315,Male,34,Single,Bachelor,South,823402
18316,Male,23,Married,Master,North,539270
18317,Male,59,Single,High School,South,571663
18318,Female,45,Divorced,PhD,South,961695
18319,Male,31,Married,Master,North,1233217
18320,Female,69,Married,Master,West,1051527
18321,Male,35,Single,PhD,South,224526
18322,Female,39,Divorced,PhD,North,422703
18323,Female,63,Divorced,Master,South,1327234
18324,Female,35,Divorced,High School,North,1934099
18325,Male,35,Single,Bachelor,West,596513
18326,Female,58,Married,High School,East,469550
18327,Female,35,Single,Bachelor,North,1322477
18328,Male,29,Divorced,High School,South,778932
18329,Female,25,Divorced,PhD,South,231912
18330,Male,39,Married,PhD,West,1032515
18331,Male,44,Single,PhD,West,1761174
18332,Female,49,Single,Master,North,936647
18333,Male,25,Divorced,Master,East,619337
18334,Male,42,Married,Bachelor,South,784191
18335,Male,33,Married,PhD,East,313776
18336,Female,69,Divorced,Master,West,1419685
18337,Male,67,Single,Master,West,1873732
18338,Male,66,Single,PhD,North,689545
18339,Male,49,Married,High School,West,969136
18340,Female,36,Married,PhD,North,1675663
18341,Male,56,Divorced,Bachelor,North,1605370
18342,Female,37,Married,PhD,East,1685241
18343,Male,40,Single,High School,East,1756886
18344,Female,34,Single,High School,North,1242748
18345,Female,26,Married,PhD,North,1257680
18346,Female,42,Divorced,Master,North,662107
18347,Male,60,Single,High School,West,1930705
18348,Male,29,Single,Bachelor,East,825459
18349,Male,52,Divorced,Master,West,470905
18350,Female,44,Married,Bachelor,East,1538024
18351,Male,53,Single,Bachelor,West,1739786
18352,Male,33,Single,Bachelor,East,953377
18353,Female,55,Divorced,Bachelor,North,304941
18354,Male,26,Married,High School,East,1677376
18355,Male,69,Divorced,Master,West,1543083
18356,Female,60,Divorced,PhD,South,663310
18357,Female,50,Married,High School,East,1145411
18358,Male,58,Single,Master,West,690596
18359,Female,36,Divorced,PhD,East,688261
18360,Male,21,Single,PhD,West,777029
18361,Male,62,Single,High School,South,1177234
18362,Male,38,Single,Master,East,857814
18363,Male,42,Single,Bachelor,North,365469
18364,Male,46,Divorced,Bachelor,West,251319
18365,Female,34,Married,PhD,West,232128
18366,Female,57,Single,High School,South,1272636
18367,Male,69,Single,High School,North,1570824
18368,Female,34,Single,Bachelor,South,1923068
18369,Female,46,Married,High School,East,1881301
18370,Male,56,Single,High School,South,823808
18371,Female,43,Married,Master,West,755898
18372,Female,22,Divorced,Master,East,1995896
18373,Male,59,Married,PhD,East,1703651
18374,Male,27,Single,Master,North,1218904
18375,Male,59,Divorced,High School,West,848719
18376,Male,65,Married,Bachelor,South,528601
18377,Male,42,Single,Bachelor,South,1083419
18378,Male,48,Divorced,Bachelor,East,1920836
18379,Male,58,Divorced,PhD,North,1072303
18380,Female,40,Married,Bachelor,North,1669589
18381,Male,69,Single,Master,West,907341
18382,Female,38,Married,Master,West,1201928
18383,Female,44,Divorced,High School,West,971533
18384,Male,53,Divorced,PhD,East,1181583
18385,Female,65,Single,Bachelor,West,1888541
18386,Female,46,Divorced,High School,North,950303
18387,Female,39,Single,Bachelor,West,407685
18388,Male,68,Married,Bachelor,North,1215568
18389,Female,62,Divorced,High School,West,336448
18390,Female,33,Divorced,Master,West,1060305
18391,Male,30,Single,High School,East,1596298
18392,Female,34,Single,PhD,North,891210
18393,Female,29,Married,High School,East,366491
18394,Female,31,Single,Bachelor,North,305227
18395,Female,23,Divorced,Master,West,251361
18396,Female,60,Married,High School,East,1867663
18397,Male,32,Married,Master,West,1026357
18398,Female,55,Married,Master,West,705545
18399,Male,59,Single,Master,South,890937
18400,Female,66,Single,Master,North,251956
18401,Male,59,Divorced,Bachelor,North,343213
18402,Male,52,Married,Bachelor,North,348733
18403,Male,59,Married,Bachelor,North,1224614
18404,Female,34,Married,Bachelor,North,1142983
18405,Female,64,Divorced,Bachelor,East,831785
18406,Female,21,Single,PhD,North,898509
18407,Female,47,Married,PhD,East,1203912
18408,Female,57,Single,High School,South,1701424
18409,Male,63,Single,Master,South,858785
18410,Male,21,Single,PhD,East,903342
18411,Male,65,Single,Bachelor,South,1129189
18412,Female,49,Single,Master,East,1824191
18413,Female,44,Divorced,Bachelor,North,1887452
18414,Male,37,Single,Bachelor,East,1325148
18415,Female,55,Married,High School,South,275503
18416,Female,51,Married,Master,East,1342000
18417,Male,62,Married,Bachelor,South,862871
18418,Male,52,Divorced,Bachelor,West,526747
18419,Female,39,Single,High School,East,1449385
18420,Female,51,Married,Master,West,619563
18421,Male,59,Married,PhD,South,373177
18422,Female,40,Married,Master,North,321931
18423,Male,48,Single,Bachelor,East,1769106
18424,Male,23,Married,PhD,North,951877
18425,Male,52,Single,High School,North,1060929
18426,Female,42,Married,High School,North,1501044
18427,Male,64,Married,Bachelor,South,1629759
18428,Male,62,Single,Master,South,635057
18429,Female,64,Married,Bachelor,West,1808038
18430,Male,35,Divorced,Master,West,268894
18431,Female,58,Single,High School,West,1103204
18432,Female,39,Married,Bachelor,North,794615
18433,Female,51,Divorced,Bachelor,West,656309
18434,Male,46,Divorced,PhD,East,1833756
18435,Male,25,Single,Bachelor,South,665575
18436,Female,40,Married,Master,West,668619
18437,Female,22,Single,PhD,South,673848
18438,Female,41,Divorced,Master,North,1433462
18439,Male,56,Divorced,PhD,South,947232
18440,Female,48,Single,High School,East,492536
18441,Female,40,Single,Master,South,1789614
18442,Female,57,Married,Master,South,931820
18443,Male,59,Divorced,Bachelor,East,1842520
18444,Female,56,Single,High School,East,1769449
18445,Male,31,Divorced,PhD,West,1466833
18446,Male,23,Single,PhD,South,1806301
18447,Female,57,Married,High School,West,792657
18448,Female,40,Divorced,Bachelor,West,725958
18449,Female,52,Married,Master,East,1340302
18450,Male,67,Married,Master,South,1630813
18451,Male,45,Divorced,Bachelor,East,1581764
18452,Male,41,Single,PhD,North,712196
18453,Female,36,Married,Bachelor,South,251616
18454,Male,68,Married,Master,North,1764677
18455,Female,62,Divorced,High School,South,1612399
18456,Female,21,Divorced,PhD,West,1228967
18457,Female,43,Divorced,Bachelor,East,532163
18458,Male,63,Married,Master,North,1813452
18459,Male,69,Single,PhD,South,1065266
18460,Male,44,Single,Bachelor,West,1606569
18461,Female,67,Divorced,High School,East,331865
18462,Male,45,Married,PhD,East,1494256
18463,Male,27,Married,High School,North,1441759
18464,Female,58,Married,Master,West,1808927
18465,Female,67,Divorced,PhD,South,993201
18466,Male,67,Married,High School,North,1923876
18467,Female,59,Married,Bachelor,South,1833899
18468,Male,55,Single,High School,West,644665
18469,Female,34,Divorced,Master,East,812288
18470,Female,29,Divorced,Bachelor,East,428824
18471,Male,23,Divorced,High School,East,1874882
18472,Female,58,Married,PhD,South,1764518
18473,Female,40,Married,High School,South,1454804
18474,Female,61,Single,PhD,East,378474
18475,Male,53,Divorced,PhD,South,487512
18476,Female,61,Married,High School,South,934707
18477,Female,64,Single,Master,East,451732
18478,Male,52,Married,PhD,East,1467054
18479,Male,56,Married,Master,South,1102082
18480,Female,46,Divorced,PhD,South,1061671
18481,Female,68,Divorced,PhD,West,831516
18482,Female,25,Married,High School,North,1854690
18483,Male,69,Married,PhD,South,1769365
18484,Female,50,Married,Bachelor,West,1439190
18485,Male,37,Married,High School,West,1705036
18486,Male,26,Married,Bachelor,North,1442593
18487,Female,35,Divorced,Bachelor,West,1057150
18488,Female,21,Divorced,PhD,West,1998754
18489,Male,33,Married,Master,South,1125266
18490,Female,68,Married,High School,North,1832782
18491,Female,54,Divorced,Master,North,934324
18492,Male,50,Married,High School,West,998158
18493,Female,39,Divorced,Bachelor,West,461363
18494,Male,22,Divorced,PhD,East,1453145
18495,Female,64,Divorced,PhD,South,1189030
18496,Male,32,Divorced,PhD,West,799490
18497,Male,60,Single,Master,East,1855288
18498,Female,64,Married,PhD,East,1276560
18499,Male,44,Married,PhD,South,618397
18500,Male,31,Married,Master,East,1500028
18501,Female,22,Divorced,Master,West,1364955
18502,Female,21,Divorced,PhD,East,1338977
18503,Female,48,Divorced,PhD,East,586703
18504,Male,24,Married,Bachelor,West,1547816
18505,Male,61,Divorced,PhD,East,559050
18506,Male,50,Single,Master,North,965591
18507,Female,27,Married,High School,South,989974
18508,Male,42,Single,PhD,West,370212
18509,Male,46,Single,High School,South,575372
18510,Female,49,Married,PhD,West,622892
18511,Male,45,Single,PhD,East,735925
18512,Female,30,Single,Bachelor,South,830780
18513,Female,40,Divorced,PhD,West,1227905
18514,Female,34,Single,Master,North,295431
18515,Male,53,Divorced,PhD,West,606660
18516,Male,25,Single,High School,East,1239946
18517,Male,65,Married,PhD,East,1005185
18518,Female,26,Married,Master,East,1780901
18519,Female,42,Married,PhD,North,787517
18520,Female,37,Married,High School,South,1628447
18521,Male,35,Divorced,PhD,North,441431
18522,Male,59,Single,Bachelor,South,909195
18523,Male,60,Single,PhD,West,923685
18524,Male,48,Married,High School,North,1283727
18525,Male,22,Divorced,High School,North,1273330
18526,Female,38,Divorced,High School,West,1203159
18527,Male,47,Married,Bachelor,East,1963761
18528,Female,41,Single,PhD,East,1487016
18529,Female,43,Married,High School,West,1539829
18530,Male,27,Single,Bachelor,East,1509456
18531,Female,68,Married,Bachelor,West,456479
18532,Male,39,Single,High School,North,1070867
18533,Male,29,Divorced,Master,North,881456
18534,Female,32,Married,PhD,South,1169122
18535,Male,66,Single,High School,North,294749
18536,Male,50,Single,PhD,South,814574
18537,Female,27,Single,Bachelor,East,1481321
18538,Female,22,Single,PhD,West,1951317
18539,Female,37,Divorced,Master,East,1115486
18540,Female,31,Single,PhD,West,1019250
18541,Female,32,Divorced,High School,West,799716
18542,Female,23,Single,High School,North,504087
18543,Male,41,Divorced,High School,South,357580
18544,Male,34,Divorced,PhD,South,505752
18545,Male,35,Single,High School,East,1957819
18546,Female,62,Divorced,PhD,North,511454
18547,Male,61,Married,PhD,South,1112483
18548,Female,30,Single,High School,South,698829
18549,Male,56,Married,Master,South,1871284
18550,Female,30,Divorced,High School,East,635667
18551,Male,37,Divorced,Bachelor,North,243046
18552,Female,64,Married,Bachelor,South,1397016
18553,Female,45,Single,Master,North,1268197
18554,Female,47,Married,Bachelor,South,1575338
18555,Female,53,Divorced,Master,East,329866
18556,Male,31,Single,PhD,North,1011793
18557,Male,33,Married,Bachelor,South,699238
18558,Female,21,Married,Master,East,1643319
18559,Female,51,Single,High School,East,336514
18560,Female,53,Married,Bachelor,East,660584
18561,Male,41,Single,Bachelor,South,1897581
18562,Female,36,Single,Master,East,1043696
18563,Female,59,Married,PhD,West,1180469
18564,Male,43,Single,Master,East,377306
18565,Female,30,Single,Master,West,1672546
18566,Female,68,Divorced,Bachelor,East,1937957
18567,Male,53,Divorced,Master,East,1148714
18568,Female,42,Divorced,High School,East,651965
18569,Female,61,Married,Master,South,246361
18570,Male,26,Married,High School,North,1605133
18571,Female,67,Married,High School,South,266722
18572,Male,56,Married,Master,South,1553128
18573,Female,67,Single,PhD,South,1605061
18574,Female,30,Single,High School,North,1503530
18575,Female,36,Divorced,High School,North,1079175
18576,Female,33,Single,High School,East,907123
18577,Female,40,Married,PhD,North,1819438
18578,Male,24,Single,Master,South,1012494
18579,Female,40,Divorced,PhD,West,1300679
18580,Female,42,Married,Master,East,1109292
18581,Male,49,Single,High School,West,248814
18582,Male,36,Divorced,Bachelor,West,411023
18583,Female,63,Single,High School,West,805276
18584,Male,67,Divorced,Master,North,650081
18585,Female,63,Divorced,PhD,South,554813
18586,Male,43,Divorced,High School,East,1014364
18587,Male,50,Married,High School,East,565986
18588,Female,50,Single,Master,East,1828975
18589,Male,63,Single,Master,West,1404937
18590,Female,23,Married,Bachelor,South,1260467
18591,Male,44,Married,High School,East,1447424
18592,Male,69,Single,High School,South,1577730
18593,Male,57,Married,High School,North,1286449
18594,Female,33,Married,Bachelor,East,282317
18595,Female,62,Single,Bachelor,North,1156589
18596,Male,52,Divorced,High School,East,213338
18597,Female,57,Married,Master,West,657116
18598,Female,32,Single,PhD,East,383552
18599,Female,28,Single,High School,East,1889425
18600,Male,44,Single,High School,South,1572802
18601,Female,64,Married,High School,West,1924953
18602,Male,36,Divorced,Master,West,1565621
18603,Male,52,Divorced,Bachelor,North,1338455
18604,Male,54,Single,PhD,East,941676
18605,Male,55,Married,PhD,East,1568691
18606,Male,52,Married,Bachelor,South,1452051
18607,Female,37,Divorced,High School,East,834268
18608,Female,22,Divorced,High School,South,996290
18609,Male,46,Married,PhD,West,1995967
18610,Female,64,Divorced,PhD,East,1642414
18611,Female,37,Single,High School,North,210367
18612,Female,58,Divorced,Master,South,1103281
18613,Female,69,Married,High School,West,1250336
18614,Female,22,Single,Master,South,550353
18615,Female,28,Married,High School,East,940260
18616,Female,66,Divorced,PhD,West,1261751
18617,Male,26,Divorced,High School,West,1413630
18618,Male,29,Single,High School,North,1378580
18619,Male,21,Single,Bachelor,West,708523
18620,Female,25,Single,High School,East,1940306
18621,Female,59,Single,High School,South,816275
18622,Male,29,Divorced,High School,West,1187927
18623,Female,34,Married,PhD,East,919314
18624,Female,47,Divorced,High School,North,1056217
18625,Male,29,Divorced,Master,South,1668640
18626,Male,56,Single,Master,North,300917
18627,Male,49,Single,High School,North,1946530
18628,Female,40,Married,PhD,West,584600
18629,Female,35,Married,Master,South,761824
