customer_id,credit_score,risk_segment
17727,440,High
17728,675,Low
17729,332,High
17730,812,Very Low
17731,564,High
17732,486,High
17733,420,High
17734,387,High
17735,837,Very Low
17736,672,Low
17737,449,High
17738,652,Medium
17739,779,Very Low
17740,769,Very Low
17741,763,Very Low
17742,654,Medium
17743,644,Medium
17744,836,Very Low
17745,668,Medium
17746,422,High
17747,736,Low
17748,565,High
17749,701,Low
17750,408,High
17751,840,Very Low
17752,613,Medium
17753,367,High
17754,378,High
17755,312,High
17756,477,High
17757,352,High
17758,355,High
17759,624,Medium
17760,354,High
17761,717,Low
17762,434,High
17763,356,High
17764,610,Medium
17765,834,Very Low
17766,453,High
17767,732,Low
17768,749,Very Low
17769,571,High
17770,551,High
17771,372,High
17772,605,Medium
17773,795,Very Low
17774,355,High
17775,502,High
17776,519,High
17777,439,High
17778,847,Very Low
17779,733,Low
17780,689,Low
17781,620,Medium
17782,788,Very Low
17783,823,Very Low
17784,553,High
17785,812,Very Low
17786,383,High
17787,463,High
17788,731,Low
17789,808,Very Low
17790,472,High
17791,447,High
17792,627,Medium
17793,438,High
17794,739,Low
17795,841,Very Low
17796,359,High
17797,479,High
17798,319,High
17799,409,High
17800,585,Medium
17801,600,Medium
17802,503,High
17803,567,High
17804,671,Low
17805,365,High
17806,514,High
17807,568,High
17808,829,Very Low
17809,446,High
17810,454,High
17811,800,Very Low
17812,329,High
17813,760,Very Low
17814,742,Very Low
17815,435,High
17816,447,High
17817,446,High
17818,593,Medium
17819,756,Very Low
17820,605,Medium
17821,689,Low
17822,325,High
17823,399,High
17824,831,Very Low
17825,660,Medium
17826,403,High
17827,710,Low
17828,320,High
17829,502,High
17830,766,Very Low
17831,389,High
17832,370,High
17833,667,Medium
17834,451,High
17835,338,High
17836,383,High
17837,504,High
17838,615,Medium
17839,450,High
17840,376,High
17841,721,Low
17842,613,Medium
17843,463,High
17844,468,High
17845,688,Low
17846,811,Very Low
17847,443,High
17848,631,Medium
17849,458,High
17850,499,High
17851,568,High
17852,450,High
17853,560,High
17854,558,High
17855,752,Very Low
17856,597,Medium
17857,580,High
17858,374,High
17859,425,High
17860,737,Low
17861,722,Low
17862,615,Medium
17863,680,Low
17864,345,High
17865,744,Very Low
17866,729,Low
17867,637,Medium
17868,764,Very Low
17869,386,High
17870,652,Medium
17871,567,High
17872,521,High
17873,658,Medium
17874,534,High
17875,376,High
17876,743,Very Low
17877,704,Low
17878,424,High
17879,810,Very Low
17880,509,High
17881,797,Very Low
17882,808,Very Low
17883,469,High
17884,601,Medium
17885,706,Low
17886,736,Low
17887,722,Low
17888,491,High
17889,702,Low
17890,303,High
17891,306,High
17892,712,Low
17893,786,Very Low
17894,552,High
17895,600,Medium
17896,756,Very Low
17897,560,High
17898,629,Medium
17899,470,High
17900,444,High
17901,538,High
17902,845,Very Low
17903,548,High
17904,727,Low
17905,786,Very Low
17906,707,Low
17907,429,High
17908,410,High
17909,599,Medium
17910,303,High
17911,418,High
17912,658,Medium
17913,379,High
17914,321,High
17915,508,High
17916,798,Very Low
17917,485,High
17918,586,Medium
17919,541,High
17920,624,Medium
17921,481,High
17922,553,High
17923,518,High
17924,729,Low
17925,697,Low
17926,431,High
17927,789,Very Low
17928,495,High
17929,562,High
17930,594,Medium
17931,591,Medium
17932,350,High
17933,591,Medium
17934,410,High
17935,799,Very Low
17936,587,Medium
17937,505,High
17938,719,Low
17939,657,Medium
17940,427,High
17941,602,Medium
17942,615,Medium
17943,811,Very Low
17944,689,Low
17945,415,High
17946,489,High
17947,662,Medium
17948,804,Very Low
17949,476,High
17950,311,High
17951,670,Medium
17952,497,High
17953,408,High
17954,386,High
17955,388,High
17956,600,Medium
17957,681,Low
17958,783,Very Low
17959,413,High
17960,590,Medium
17961,548,High
17962,427,High
17963,445,High
17964,480,High
17965,401,High
17966,706,Low
17967,605,Medium
17968,594,Medium
17969,331,High
17970,539,High
17971,414,High
17972,387,High
17973,824,Very Low
17974,652,Medium
17975,311,High
17976,716,Low
17977,441,High
17978,312,High
17979,360,High
17980,618,Medium
17981,646,Medium
17982,531,High
17983,484,High
17984,666,Medium
17985,571,High
17986,338,High
17987,778,Very Low
17988,517,High
17989,322,High
17990,677,Low
17991,675,Low
17992,411,High
17993,612,Medium
17994,465,High
17995,816,Very Low
17996,507,High
17997,347,High
17998,478,High
17999,336,High
18000,448,High
18001,691,Low
18002,505,High
18003,436,High
18004,695,Low
18005,836,Very Low
18006,473,High
18007,525,High
18008,837,Very Low
18009,553,High
18010,417,High
18011,452,High
18012,723,Low
18013,459,High
18014,361,High
18015,328,High
18016,397,High
18017,318,High
18018,477,High
18019,625,Medium
18020,641,Medium
18021,589,Medium
18022,468,High
18023,592,Medium
18024,367,High
18025,631,Medium
18026,350,High
18027,358,High
18028,471,High
18029,777,Very Low
18030,392,High
18031,479,High
18032,828,Very Low
18033,846,Very Low
18034,312,High
18035,345,High
18036,303,High
18037,492,High
18038,785,Very Low
18039,342,High
18040,388,High
18041,749,Very Low
18042,606,Medium
18043,641,Medium
18044,637,Medium
18045,483,High
18046,353,High
18047,443,High
18048,523,High
18049,622,Medium
18050,792,Very Low
18051,743,Very Low
18052,793,Very Low
18053,599,Medium
18054,847,Very Low
18055,308,High
18056,434,High
18057,842,Very Low
18058,609,Medium
18059,495,High
18060,625,Medium
18061,628,Medium
18062,681,Low
18063,325,High
18064,770,Very Low
18065,350,High
18066,489,High
18067,688,Low
18068,437,High
18069,730,Low
18070,339,High
18071,702,Low
18072,464,High
18073,503,High
18074,787,Very Low
18075,640,Medium
18076,482,High
18077,639,Medium
18078,421,High
18079,477,High
18080,599,Medium
18081,624,Medium
18082,844,Very Low
18083,329,High
18084,787,Very Low
18085,806,Very Low
18086,421,High
18087,693,Low
18088,467,High
18089,568,High
18090,354,High
18091,787,Very Low
18092,734,Low
18093,386,High
18094,353,High
18095,322,High
18096,724,Low
18097,554,High
18098,431,High
18099,311,High
18100,710,Low
18101,313,High
18102,315,High
18103,392,High
18104,695,Low
18105,736,Low
18106,570,High
18107,300,High
18108,651,Medium
18109,375,High
18110,433,High
18111,522,High
18112,421,High
18113,820,Very Low
18114,607,Medium
18115,772,Very Low
18116,378,High
18117,427,High
18118,709,Low
18119,822,Very Low
18120,362,High
18121,710,Low
18122,338,High
18123,438,High
18124,714,Low
18125,382,High
18126,779,Very Low
18127,517,High
18128,470,High
18129,845,Very Low
18130,571,High
18131,462,High
18132,527,High
18133,642,Medium
18134,424,High
18135,603,Medium
18136,559,High
18137,359,High
18138,766,Very Low
18139,789,Very Low
18140,332,High
18141,731,Low
18142,720,Low
18143,435,High
18144,458,High
18145,334,High
18146,738,Low
18147,452,High
18148,666,Medium
18149,665,Medium
18150,814,Very Low
18151,320,High
18152,591,Medium
18153,345,High
18154,532,High
18155,693,Low
18156,394,High
18157,794,Very Low
18158,731,Low
18159,830,Very Low
18160,531,High
18161,699,Low
18162,523,High
18163,369,High
18164,734,Low
18165,629,Medium
18166,742,Very Low
18167,521,High
18168,307,High
18169,392,High
18170,814,Very Low
18171,734,Low
18172,759,Very Low
18173,744,Very Low
18174,348,High
18175,442,High
18176,678,Low
18177,403,High
18178,422,High
18179,330,High
18180,465,High
18181,731,Low
18182,696,Low
18183,806,Very Low
18184,427,High
18185,538,High
18186,468,High
18187,549,High
18188,698,Low
18189,709,Low
18190,756,Very Low
18191,398,High
18192,728,Low
18193,591,Medium
18194,331,High
18195,494,High
18196,432,High
18197,615,Medium
18198,381,High
18199,675,Low
18200,606,Medium
18201,762,Very Low
18202,516,High
18203,754,Very Low
18204,577,High
18205,515,High
18206,334,High
18207,833,Very Low
18208,685,Low
18209,549,High
18210,709,Low
18211,690,Low
18212,510,High
18213,638,Medium
18214,538,High
18215,764,Very Low
18216,629,Medium
18217,591,Medium
18218,542,High
18219,605,Medium
18220,552,High
18221,733,Low
18222,335,High
18223,558,High
18224,492,High
18225,796,Very Low
18226,609,Medium
18227,479,High
18228,321,High
18229,332,High
18230,704,Low
18231,428,High
18232,431,High
18233,433,High
18234,839,Very Low
18235,759,Very Low
18236,770,Very Low
18237,534,High
18238,311,High
18239,405,High
18240,475,High
18241,485,High
18242,588,Medium
18243,448,High
18244,404,High
18245,548,High
18246,613,Medium
18247,349,High
18248,651,Medium
18249,300,High
18250,843,Very Low
18251,494,High
18252,396,High
18253,684,Low
18254,835,Very Low
18255,446,High
18256,395,High
18257,727,Low
18258,689,Low
18259,508,High
18260,311,High
18261,402,High
18262,491,High
18263,365,High
18264,703,Low
18265,730,Low
18266,610,Medium
18267,356,High
18268,606,Medium
18269,651,Medium
18270,389,High
18271,503,High
18272,500,High
18273,773,Very Low
18274,560,High
18275,500,High
18276,793,Very Low
18277,653,Medium
18278,837,Very Low
18279,612,Medium
18280,554,High
18281,745,Very Low
18282,398,High
18283,748,Very Low
18284,367,High
18285,832,Very Low
18286,395,High
18287,644,Medium
18288,626,Medium
18289,728,Low
18290,642,Medium
18291,328,High
18292,420,High
18293,448,High
18294,780,Very Low
18295,582,Medium
18296,714,Low
18297,563,High
18298,462,High
18299,630,Medium
18300,406,High
18301,415,High
18302,713,Low
18303,569,High
18304,754,Very Low
18305,396,High
18306,301,High
18307,473,High
18308,304,High
18309,679,Low
18310,685,Low
18311,771,Very Low
18312,452,High
18313,705,Low
18314,638,Medium
18315,489,High
18316,489,High
18317,683,Low
18318,484,High
18319,588,Medium
18320,554,High
18321,844,Very Low
18322,611,Medium
18323,695,Low
18324,550,High
18325,359,High
18326,620,Medium
18327,451,High
18328,368,High
18329,740,Low
18330,334,High
18331,472,High
18332,752,Very Low
18333,459,High
18334,838,Very Low
18335,814,Very Low
18336,618,Medium
18337,679,Low
18338,392,High
18339,385,High
18340,422,High
18341,311,High
18342,442,High
18343,424,High
18344,593,Medium
18345,617,Medium
18346,590,Medium
18347,539,High
18348,408,High
18349,571,High
18350,523,High
18351,363,High
18352,550,High
18353,612,Medium
18354,703,Low
18355,530,High
18356,843,Very Low
18357,699,Low
18358,355,High
18359,390,High
18360,598,Medium
18361,743,Very Low
18362,358,High
18363,383,High
18364,702,Low
18365,407,High
18366,810,Very Low
18367,661,Medium
18368,591,Medium
18369,688,Low
18370,326,High
18371,609,Medium
18372,751,Very Low
18373,314,High
18374,584,Medium
18375,500,High
18376,492,High
18377,818,Very Low
18378,461,High
18379,794,Very Low
18380,565,High
18381,369,High
18382,503,High
18383,658,Medium
18384,377,High
18385,694,Low
18386,519,High
18387,352,High
18388,398,High
18389,322,High
18390,379,High
18391,801,Very Low
18392,320,High
18393,467,High
18394,556,High
18395,528,High
18396,315,High
18397,588,Medium
18398,321,High
18399,494,High
18400,758,Very Low
18401,362,High
18402,663,Medium
18403,836,Very Low
18404,593,Medium
18405,769,Very Low
18406,693,Low
18407,738,Low
18408,808,Very Low
18409,794,Very Low
18410,658,Medium
18411,639,Medium
18412,659,Medium
18413,761,Very Low
18414,612,Medium
18415,681,Low
18416,511,High
18417,315,High
18418,367,High
18419,621,Medium
18420,602,Medium
18421,499,High
18422,411,High
18423,627,Medium
18424,662,Medium
18425,723,Low
18426,626,Medium
18427,573,High
18428,836,Very Low
18429,388,High
18430,704,Low
18431,394,High
18432,604,Medium
18433,725,Low
18434,607,Medium
18435,619,Medium
18436,414,High
18437,424,High
18438,729,Low
18439,342,High
18440,684,Low
18441,388,High
18442,359,High
18443,598,Medium
18444,562,High
18445,689,Low
18446,727,Low
18447,301,High
18448,696,Low
18449,843,Very Low
18450,840,Very Low
18451,432,High
18452,808,Very Low
18453,651,Medium
18454,765,Very Low
18455,828,Very Low
18456,698,Low
18457,743,Very Low
18458,793,Very Low
18459,588,Medium
18460,565,High
18461,474,High
18462,662,Medium
18463,321,High
18464,325,High
18465,590,Medium
18466,844,Very Low
18467,821,Very Low
18468,721,Low
18469,495,High
18470,434,High
18471,715,Low
18472,740,Low
18473,609,Medium
18474,638,Medium
18475,414,High
18476,672,Low
18477,818,Very Low
18478,633,Medium
18479,336,High
18480,605,Medium
18481,680,Low
18482,688,Low
18483,353,High
18484,564,High
18485,534,High
18486,329,High
18487,633,Medium
18488,487,High
18489,558,High
18490,451,High
18491,508,High
18492,381,High
18493,798,Very Low
18494,660,Medium
18495,569,High
18496,768,Very Low
18497,566,High
18498,582,Medium
18499,303,High
18500,589,Medium
18501,723,Low
18502,370,High
18503,573,High
18504,807,Very Low
18505,830,Very Low
18506,442,High
18507,439,High
18508,847,Very Low
18509,541,High
18510,695,Low
18511,443,High
18512,519,High
18513,471,High
18514,599,Medium
18515,742,Very Low
18516,713,Low
18517,315,High
18518,308,High
18519,424,High
18520,345,High
18521,573,High
18522,727,Low
18523,513,High
18524,797,Very Low
18525,741,Very Low
18526,622,Medium
18527,383,High
18528,728,Low
18529,731,Low
18530,381,High
18531,311,High
18532,506,High
18533,653,Medium
18534,344,High
18535,746,Very Low
18536,491,High
18537,679,Low
18538,700,Low
18539,616,Medium
18540,712,Low
18541,388,High
18542,303,High
18543,513,High
18544,451,High
18545,318,High
18546,340,High
18547,794,Very Low
18548,660,Medium
18549,440,High
18550,365,High
18551,363,High
18552,755,Very Low
18553,439,High
18554,840,Very Low
18555,712,Low
18556,513,High
18557,585,Medium
18558,312,High
18559,429,High
18560,844,Very Low
18561,739,Low
18562,740,Low
18563,557,High
18564,424,High
18565,443,High
18566,359,High
18567,526,High
18568,739,Low
18569,430,High
18570,479,High
18571,827,Very Low
18572,787,Very Low
18573,758,Very Low
18574,529,High
18575,473,High
18576,586,Medium
18577,300,High
18578,738,Low
18579,841,Very Low
18580,827,Very Low
18581,367,High
18582,387,High
18583,467,High
18584,316,High
18585,675,Low
18586,762,Very Low
18587,698,Low
18588,710,Low
18589,627,Medium
18590,544,High
18591,416,High
18592,755,Very Low
18593,559,High
18594,748,Very Low
18595,580,High
18596,782,Very Low
18597,435,High
18598,732,Low
18599,700,Low
18600,327,High
18601,817,Very Low
18602,366,High
18603,479,High
18604,339,High
18605,373,High
18606,377,High
18607,314,High
18608,821,Very Low
18609,695,Low
18610,592,Medium
18611,569,High
18612,708,Low
18613,736,Low
18614,457,High
18615,522,High
18616,798,Very Low
18617,681,Low
18618,750,Very Low
18619,304,High
18620,388,High
18621,506,High
18622,340,High
18623,385,High
18624,718,Low
18625,582,Medium
18626,567,High
18627,716,Low
18628,451,High
18629,453,High
18630,671,Low
18631,653,Medium
18632,775,Very Low
18633,575,High
18634,477,High
18635,417,High
18636,539,High
18637,585,Medium
18638,782,Very Low
18639,692,Low
18640,702,Low
18641,461,High
18642,443,High
18643,634,Medium
18644,330,High
18645,479,High
18646,698,Low
18647,749,Very Low
18648,769,Very Low
18649,553,High
18650,695,Low
18651,415,High
18652,589,Medium
18653,537,High
18654,575,High
18655,377,High
18656,637,Medium
18657,334,High
18658,362,High
18659,472,High
18660,330,High
18661,840,Very Low
18662,580,High
18663,523,High
18664,522,High
18665,561,High
18666,848,Very Low
18667,444,High
18668,586,Medium
18669,357,High
18670,704,Low
18671,429,High
18672,562,High
18673,646,Medium
18674,449,High
18675,303,High
18676,798,Very Low
18677,600,Medium
18678,398,High
18679,391,High
18680,801,Very Low
18681,669,Medium
18682,612,Medium
18683,795,Very Low
18684,636,Medium
18685,475,High
18686,515,High
18687,357,High
18688,684,Low
18689,656,Medium
18690,493,High
18691,480,High
18692,561,High
18693,361,High
18694,335,High
18695,755,Very Low
18696,838,Very Low
18697,377,High
18698,409,High
18699,766,Very Low
18700,518,High
18701,766,Very Low
18702,774,Very Low
18703,612,Medium
18704,440,High
18705,549,High
18706,413,High
18707,456,High
18708,605,Medium
18709,355,High
18710,444,High
18711,328,High
18712,355,High
18713,531,High
18714,351,High
18715,813,Very Low
18716,588,Medium
18717,486,High
18718,846,Very Low
18719,759,Very Low
18720,458,High
18721,325,High
18722,604,Medium
18723,615,Medium
18724,540,High
18725,421,High
18726,686,Low
18727,301,High
18728,530,High
18729,664,Medium
18730,504,High
18731,746,Very Low
18732,606,Medium
18733,369,High
18734,563,High
18735,373,High
18736,483,High
18737,364,High
18738,470,High
18739,747,Very Low
18740,846,Very Low
18741,495,High
18742,686,Low
18743,387,High
18744,610,Medium
18745,636,Medium
18746,452,High
18747,614,Medium
18748,767,Very Low
18749,606,Medium
18750,841,Very Low
18751,498,High
18752,582,Medium
18753,432,High
18754,483,High
18755,706,Low
18756,797,Very Low
18757,506,High
18758,544,High
18759,635,Medium
18760,806,Very Low
18761,395,High
18762,325,High
18763,368,High
18764,821,Very Low
18765,374,High
18766,652,Medium
18767,635,Medium
18768,727,Low
18769,301,High
18770,718,Low
18771,432,High
18772,503,High
18773,424,High
18774,523,High
18775,618,Medium
18776,583,Medium
18777,517,High
18778,326,High
18779,406,High
18780,562,High
18781,662,Medium
18782,602,Medium
18783,603,Medium
18784,422,High
18785,678,Low
18786,598,Medium
18787,325,High
18788,631,Medium
18789,549,High
18790,349,High
18791,599,Medium
18792,426,High
18793,812,Very Low
18794,590,Medium
18795,623,Medium
18796,595,Medium
18797,733,Low
18798,823,Very Low
18799,414,High
18800,499,High
18801,550,High
18802,468,High
18803,743,Very Low
18804,714,Low
18805,587,Medium
18806,447,High
18807,382,High
18808,474,High
18809,521,High
18810,372,High
18811,487,High
18812,794,Very Low
18813,479,High
18814,457,High
