loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_term,issue_date
45682,16715,Auto Loan,3977981,16.84,12,2024-08-16
45683,12592,Personal Loan,4798887,11.57,120,2023-05-14
45684,5062,Education Loan,1102975,8.03,240,2017-07-04
45685,16597,Home Loan,1418528,17.94,240,2017-11-28
45686,3657,Home Loan,4488913,17.78,36,2016-05-09
45687,17747,Education Loan,1943178,7.19,60,2015-06-03
45688,11226,Auto Loan,956022,10.59,240,2023-09-25
45689,5006,Education Loan,4996678,15.79,24,2017-01-17
45690,9624,Education Loan,3253596,7.29,60,2024-03-29
45691,1347,Education Loan,4670561,14.86,24,2023-10-24
45692,4956,Home Loan,4626574,9.36,24,2015-09-26
45693,5833,Personal Loan,312462,7.12,60,2015-02-22
45694,15711,Education Loan,1746257,17.75,12,2024-12-07
45695,422,Auto Loan,675430,17.59,24,2022-02-14
45696,7255,Auto Loan,3635755,7.8,24,2016-12-21
45697,11446,Home Loan,1075606,12.48,240,2017-02-15
45698,17763,Home Loan,977975,17.55,24,2019-11-25
45699,237,Auto Loan,714275,13.86,24,2018-09-15
45700,10044,Home Loan,1030172,8.27,120,2017-04-07
45701,328,Education Loan,1909210,11.04,60,2019-01-30
45702,6619,Auto Loan,4205546,9.75,240,2018-02-03
45703,11529,Personal Loan,3919456,16.07,240,2015-07-03
45704,15861,Education Loan,1704329,16.62,60,2015-02-13
45705,19451,Education Loan,1081712,12.52,12,2021-04-02
45706,18562,Education Loan,1026076,8.09,12,2020-04-11
45707,10377,Personal Loan,2062214,16.52,36,2019-07-14
45708,11313,Education Loan,2456837,16.48,240,2017-04-10
45709,19180,Personal Loan,722711,13.24,120,2021-06-18
45710,15307,Auto Loan,3882508,8.19,240,2018-09-03
45711,16257,Auto Loan,2878154,14.17,240,2023-06-01
45712,355,Education Loan,1518130,12.75,240,2020-03-27
45713,8970,Auto Loan,2168050,6.04,120,2015-03-15
45714,10421,Home Loan,4117045,17.48,60,2022-10-03
45715,11795,Personal Loan,1962436,17.1,12,2016-10-24
45716,13899,Home Loan,4644810,14.26,60,2022-07-01
45717,10331,Education Loan,3676360,17.54,36,2018-01-20
45718,13405,Auto Loan,2173538,9.56,120,2016-11-21
45719,4847,Auto Loan,745475,12.27,120,2017-06-15
45720,77,Education Loan,966226,17.2,12,2017-09-17
45721,10643,Auto Loan,764689,15.83,12,2020-03-13
45722,16760,Auto Loan,4219479,17.84,60,2017-04-22
45723,1511,Education Loan,308734,11.97,240,2023-03-03
45724,14945,Home Loan,2306390,14.67,240,2023-04-28
45725,11587,Education Loan,2432229,14.35,240,2018-12-31
45726,5813,Personal Loan,2263021,17.95,24,2022-05-11
45727,14977,Personal Loan,924607,14.61,24,2018-09-25
45728,253,Auto Loan,1153690,7.64,240,2023-01-09
45729,14439,Education Loan,282518,11.68,120,2023-05-13
45730,7651,Education Loan,1805432,11.87,12,2019-01-18
45731,18289,Education Loan,465438,14.2,24,2016-10-12
45732,3554,Personal Loan,1060880,16.83,12,2024-06-20
45733,11571,Personal Loan,1318349,12.14,240,2015-12-07
45734,17626,Personal Loan,4314721,15.53,60,2016-06-08
45735,15600,Home Loan,1877282,8.77,120,2024-08-30
45736,12671,Home Loan,740253,11.37,60,2017-05-18
45737,9631,Education Loan,4069885,14.82,36,2020-10-19
45738,14748,Auto Loan,242455,10.47,36,2024-06-15
45739,2532,Auto Loan,701104,10.69,240,2016-12-25
45740,10256,Auto Loan,3613246,6.54,36,2017-04-02
45741,13908,Home Loan,148281,17.89,120,2016-06-27
45742,13961,Personal Loan,1643738,6.39,24,2023-12-23
45743,5152,Education Loan,4802066,9.73,240,2020-10-04
45744,5621,Personal Loan,2352780,12.04,36,2021-04-12
45745,5697,Personal Loan,3734447,8.95,60,2019-11-27
45746,17432,Education Loan,4889674,14.83,36,2016-09-02
45747,10853,Personal Loan,4307774,15.89,120,2019-05-20
45748,241,Home Loan,486788,12.81,24,2015-06-25
45749,3577,Personal Loan,1182435,11.52,240,2016-04-25
45750,8082,Personal Loan,1490889,16.49,36,2017-06-05
45751,5356,Auto Loan,3574010,15.63,120,2023-05-15
45752,5583,Auto Loan,2443705,15.17,36,2015-10-20
45753,6179,Auto Loan,2210530,12.54,120,2019-10-14
45754,17870,Education Loan,3813224,15.28,36,2018-03-08
45755,18242,Auto Loan,1197964,12.21,12,2022-07-06
45756,7170,Personal Loan,542752,14.36,240,2020-06-10
45757,3050,Home Loan,4584965,13.99,240,2024-03-06
45758,7819,Auto Loan,3612117,7.9,120,2019-11-17
45759,19901,Education Loan,4693556,10.08,240,2023-07-23
45760,9555,Home Loan,4129612,9.67,60,2023-11-03
45761,6910,Auto Loan,3657018,15.42,120,2021-06-05
45762,8129,Home Loan,1365403,15.97,12,2023-04-17
45763,11804,Education Loan,1828548,11.08,240,2015-07-27
45764,2587,Auto Loan,856237,8.02,60,2018-02-25
45765,11404,Auto Loan,338071,7.69,24,2020-07-08
45766,10919,Personal Loan,4226615,16.49,240,2022-03-21
45767,5841,Personal Loan,1395890,6.49,60,2022-06-05
45768,563,Auto Loan,2540018,11.58,36,2022-08-09
45769,12983,Education Loan,2411289,13.19,120,2016-05-16
45770,18446,Personal Loan,2869307,8.44,120,2016-05-10
45771,3962,Home Loan,4446896,14.98,12,2023-03-23
45772,8947,Personal Loan,3962856,10.65,60,2016-09-08
45773,11102,Education Loan,4043278,6.37,240,2015-06-28
45774,4186,Education Loan,2433236,14.87,60,2017-08-18
45775,10144,Auto Loan,1965452,12.38,36,2021-11-25
45776,15623,Auto Loan,1897021,8.23,12,2021-01-21
45777,683,Personal Loan,218370,6.95,24,2018-12-11
45778,16602,Home Loan,4211590,8.63,60,2024-11-03
45779,1694,Education Loan,1873504,12.85,36,2018-02-12
45780,1273,Home Loan,808378,15.59,120,2017-09-25
45781,13667,Personal Loan,2934478,16.83,12,2019-01-13
45782,3380,Personal Loan,1790975,6.01,240,2024-01-05
45783,14265,Home Loan,4290600,8.73,12,2017-01-20
45784,14238,Education Loan,2371098,8.14,36,2019-06-18
45785,8230,Personal Loan,626611,13.4,120,2020-06-01
45786,3687,Education Loan,2099395,11.61,240,2015-02-16
45787,3492,Home Loan,185384,6.98,120,2017-01-22
45788,9678,Education Loan,1422667,10.88,12,2021-06-24
45789,16670,Home Loan,75080,17.93,12,2024-12-10
45790,1999,Home Loan,2895094,14.76,24,2024-08-29
45791,5814,Auto Loan,777593,8.2,12,2017-09-15
45792,18086,Education Loan,1808065,6.27,60,2021-03-09
45793,1517,Education Loan,1846228,16.1,240,2024-10-26
45794,10307,Personal Loan,4617056,11.16,120,2024-07-05
45795,9431,Auto Loan,848206,9.16,24,2019-11-16
45796,16430,Auto Loan,925213,13.66,36,2021-11-05
45797,3762,Auto Loan,3954815,13.74,24,2022-02-28
45798,1226,Education Loan,313186,7.58,240,2021-05-21
45799,11034,Personal Loan,2356448,10.47,36,2015-09-09
45800,12727,Home Loan,2622166,15.09,120,2015-02-15
45801,15041,Education Loan,3338485,6.56,12,2024-12-15
45802,11732,Auto Loan,2760063,10.12,24,2018-05-31
45803,14920,Education Loan,1806255,10.17,60,2015-06-17
45804,3676,Education Loan,2184845,7.34,60,2021-06-10
45805,9823,Personal Loan,437109,7.42,120,2015-06-19
45806,14464,Home Loan,3386388,9.67,60,2019-06-24
45807,702,Education Loan,781683,12.58,120,2024-04-12
45808,9344,Personal Loan,4696825,12.24,240,2024-03-29
45809,9036,Auto Loan,647493,11.57,24,2021-07-21
45810,19319,Education Loan,962490,15.01,60,2017-09-11
45811,8244,Personal Loan,4860055,10.72,36,2020-11-16
45812,5445,Personal Loan,1694489,17.02,36,2015-05-23
45813,13301,Home Loan,4275541,12.97,24,2019-07-28
45814,7937,Personal Loan,1375438,16.33,240,2022-11-11
45815,227,Education Loan,2049488,14.81,36,2019-07-17
45816,12867,Personal Loan,3857550,8.24,60,2022-10-03
45817,11333,Education Loan,4031367,15.98,60,2022-05-28
45818,7237,Auto Loan,369185,11.42,240,2019-03-17
45819,10693,Auto Loan,1560327,6.27,60,2021-12-02
45820,8430,Education Loan,2100261,16.23,24,2024-07-17
45821,18662,Home Loan,1793600,11.4,240,2022-11-04
45822,19984,Education Loan,150744,10.89,240,2018-04-01
45823,8458,Personal Loan,1227965,15.77,24,2024-03-10
45824,6001,Education Loan,1192987,7.95,36,2015-07-22
45825,13970,Auto Loan,1064128,14.47,36,2024-06-17
45826,6505,Home Loan,4664777,9.31,60,2020-04-28
45827,11468,Personal Loan,2505371,6.13,24,2015-11-04
45828,1808,Auto Loan,4333752,10.7,240,2015-07-23
45829,2240,Education Loan,1104004,11.62,120,2018-01-14
45830,18876,Auto Loan,214982,12.77,12,2024-08-22
45831,5973,Auto Loan,3641230,10.09,240,2019-06-17
45832,17467,Home Loan,780219,11.66,240,2016-01-04
45833,6385,Education Loan,1889460,10.73,36,2023-04-04
45834,12176,Education Loan,4026861,13.02,12,2020-06-14
45835,1881,Auto Loan,3771610,14.67,120,2017-01-15
45836,11925,Education Loan,3020775,17.45,36,2015-12-12
45837,260,Auto Loan,50084,9.06,12,2024-06-06
45838,4087,Home Loan,1379757,10.5,36,2017-07-25
45839,11672,Home Loan,4718179,13.44,240,2019-05-13
45840,7238,Auto Loan,3971633,13.93,24,2023-04-18
45841,6761,Personal Loan,3687243,7.71,36,2024-02-09
45842,17671,Auto Loan,4904147,13.13,36,2020-07-17
45843,2560,Personal Loan,2238087,10.98,36,2015-04-12
45844,420,Personal Loan,4097264,6.61,240,2022-02-02
45845,15218,Personal Loan,4867119,13.43,24,2024-12-25
45846,11756,Auto Loan,2462059,14.41,12,2022-05-22
45847,5284,Auto Loan,3779979,11.69,240,2022-11-19
45848,448,Auto Loan,1143960,17.84,36,2024-08-13
45849,7412,Auto Loan,1977745,17.19,12,2022-08-07
45850,19500,Education Loan,3486499,16.27,36,2022-09-02
45851,6902,Personal Loan,955063,16.16,60,2018-01-06
45852,2885,Education Loan,1233794,6.43,240,2022-10-23
45853,4300,Personal Loan,2345268,12.11,240,2018-02-24
45854,7551,Education Loan,480768,14.93,240,2023-09-20
45855,12996,Personal Loan,1380814,9.71,12,2018-06-04
45856,10611,Personal Loan,2785021,11.93,60,2021-05-11
45857,3293,Personal Loan,319560,13.81,24,2016-02-02
45858,4765,Auto Loan,3727684,17.27,240,2024-12-08
45859,5754,Education Loan,2749767,13.65,24,2016-12-07
45860,2518,Personal Loan,596335,15.13,36,2024-02-10
45861,4762,Education Loan,1601282,15.23,24,2015-08-26
45862,4705,Home Loan,3187855,8.68,24,2022-08-12
45863,15911,Auto Loan,70393,6.12,36,2021-08-01
45864,9626,Home Loan,4762220,13.07,60,2016-01-15
45865,17249,Education Loan,2870035,14.81,60,2019-12-14
45866,12379,Home Loan,4023139,11.21,36,2018-09-18
45867,2504,Education Loan,1383033,17.8,60,2021-12-02
45868,15534,Home Loan,3737455,8.94,12,2021-10-08
45869,7578,Education Loan,2673945,7.5,120,2019-07-20
45870,12382,Auto Loan,2326377,17.65,36,2023-09-23
45871,940,Personal Loan,1712092,10.28,36,2022-08-08
45872,11941,Personal Loan,4839483,17.09,24,2020-06-30
45873,8182,Education Loan,2278694,9.73,24,2020-05-05
45874,12873,Personal Loan,1094688,9.89,36,2019-07-12
45875,1142,Personal Loan,1930870,17.15,24,2024-11-07
45876,3385,Education Loan,2732781,10.92,12,2015-08-12
45877,4864,Home Loan,2594173,10.01,36,2017-05-02
45878,12435,Personal Loan,3399666,7.81,60,2016-01-07
45879,3032,Home Loan,3091013,14.32,12,2022-09-10
45880,11156,Personal Loan,3893387,6.51,60,2015-05-19
45881,14752,Home Loan,2463958,8.56,240,2023-04-05
45882,11446,Auto Loan,528820,11.83,24,2021-02-20
45883,18030,Auto Loan,4053451,10.95,240,2019-10-13
45884,14717,Personal Loan,805948,13.43,12,2023-10-12
45885,7331,Education Loan,1148828,14.82,12,2021-04-21
45886,13837,Education Loan,1840883,10.45,36,2024-02-05
45887,19109,Auto Loan,1891302,7.45,240,2016-09-19
45888,15027,Education Loan,2751926,13.23,12,2023-07-17
45889,8639,Education Loan,3740626,6.84,12,2019-12-11
45890,1808,Education Loan,3634253,11.34,12,2024-09-21
45891,8211,Home Loan,4023469,12.72,36,2023-01-22
45892,9626,Auto Loan,2828612,14.33,12,2023-11-10
45893,14056,Personal Loan,4743009,15.99,24,2021-06-16
45894,11456,Education Loan,2611363,6.09,12,2016-11-05
45895,8259,Personal Loan,3633228,13.87,24,2024-08-05
45896,2781,Home Loan,121700,11.18,60,2021-05-23
45897,19158,Education Loan,4024113,14.02,240,2019-01-11
45898,6593,Education Loan,3929756,7.68,120,2022-12-23
45899,7906,Personal Loan,1029841,17.35,24,2015-02-14
45900,56,Personal Loan,2290282,10.42,12,2019-09-21
45901,17539,Education Loan,3353470,10.78,240,2015-12-23
45902,15184,Auto Loan,1911174,10.96,12,2015-04-22
45903,3670,Personal Loan,4306912,9.08,240,2016-07-10
45904,18825,Auto Loan,1448152,9.74,36,2021-02-07
45905,19248,Home Loan,3933912,10.71,12,2015-06-10
45906,6469,Home Loan,1893225,10.86,120,2021-07-23
45907,1907,Auto Loan,3844936,6.78,24,2023-06-14
45908,4620,Auto Loan,3113709,15.65,36,2021-06-05
45909,16566,Education Loan,1083066,17.35,12,2019-10-05
45910,16751,Personal Loan,371672,8.74,60,2017-06-01
45911,15681,Education Loan,2746151,16.3,60,2015-12-25
45912,16962,Home Loan,595821,8.94,240,2015-05-15
45913,9076,Personal Loan,1428515,12.67,60,2018-09-07
45914,924,Home Loan,4467489,17.6,240,2021-02-25
45915,6163,Personal Loan,4173885,15.54,120,2016-10-28
45916,8970,Auto Loan,2640097,14.41,60,2018-05-09
45917,12848,Education Loan,4783352,9.01,120,2015-11-02
45918,9932,Home Loan,2718474,13.27,120,2023-05-26
45919,1723,Home Loan,4480984,7.44,60,2019-12-13
45920,1984,Personal Loan,339223,17.52,12,2024-10-22
45921,6669,Education Loan,803086,8.34,60,2017-04-20
45922,18462,Home Loan,3081809,15.96,24,2019-09-30
45923,2477,Auto Loan,3933455,16.36,120,2022-08-31
45924,16938,Education Loan,2870730,9.7,60,2023-06-13
45925,17969,Personal Loan,1462968,10.53,36,2022-05-15
45926,14406,Education Loan,1896237,15.5,60,2015-06-19
45927,9856,Personal Loan,2777174,17.37,120,2015-02-16
45928,3557,Home Loan,3863093,11.67,60,2017-04-17
45929,18780,Auto Loan,2751128,8.02,120,2015-02-02
45930,17257,Personal Loan,4498866,10.42,12,2022-10-25
45931,11429,Home Loan,674075,6.99,120,2022-09-01
45932,15409,Personal Loan,4231636,9.26,60,2019-01-18
45933,17496,Education Loan,3724716,12.17,240,2017-02-07
45934,16709,Education Loan,1517894,10.83,12,2016-04-21
45935,12192,Education Loan,2239621,7.29,12,2015-04-05
45936,402,Auto Loan,4177659,17.42,36,2017-01-02
45937,17887,Home Loan,3434764,7.57,24,2015-09-02
45938,3522,Auto Loan,2369993,6.07,24,2018-10-07
45939,6172,Home Loan,3361760,7.2,24,2020-08-17
45940,6988,Home Loan,2289108,7.72,12,2019-12-30
45941,4482,Home Loan,1452314,10.73,60,2017-05-15
45942,9492,Auto Loan,4151133,14.14,36,2019-09-03
45943,1265,Home Loan,1333158,11.71,240,2021-01-27
45944,14146,Auto Loan,2052487,6.47,240,2018-04-03
45945,12426,Personal Loan,3860481,14.0,36,2019-07-29
45946,14093,Auto Loan,2255440,14.72,120,2016-04-13
45947,12080,Auto Loan,933321,13.45,12,2019-08-03
45948,11228,Education Loan,4287281,8.02,120,2018-04-30
45949,7133,Home Loan,4968158,15.3,36,2023-08-05
45950,18440,Personal Loan,548999,12.78,24,2017-11-04
45951,6317,Education Loan,963679,12.05,240,2015-04-07
45952,6263,Personal Loan,621157,10.04,120,2024-08-29
45953,17670,Home Loan,4573510,10.64,36,2016-05-14
45954,3644,Personal Loan,3093517,13.76,240,2021-06-29
45955,8779,Home Loan,4347137,16.44,60,2022-09-18
45956,18970,Personal Loan,3051861,6.66,24,2024-02-03
45957,340,Auto Loan,335635,16.79,60,2023-06-02
45958,4135,Personal Loan,2863400,10.44,36,2016-07-31
45959,9767,Personal Loan,2334110,9.67,12,2016-10-23
45960,2640,Personal Loan,1956015,16.88,12,2016-08-18
45961,1933,Home Loan,3517497,16.14,60,2020-08-29
45962,2973,Home Loan,1587724,9.34,24,2016-06-22
45963,8814,Education Loan,554311,13.81,240,2017-12-13
45964,16304,Personal Loan,1320374,16.02,24,2017-08-24
45965,14436,Auto Loan,1086849,10.72,120,2017-07-17
45966,4034,Education Loan,3565667,13.81,12,2019-12-06
45967,12472,Personal Loan,4356021,13.63,120,2024-02-23
45968,2126,Education Loan,700025,15.5,240,2023-05-29
45969,12444,Home Loan,1315218,11.04,60,2024-11-28
45970,4493,Education Loan,2568984,16.28,36,2022-03-04
45971,4082,Personal Loan,2435548,13.32,60,2015-12-14
45972,10320,Home Loan,2044402,6.24,120,2015-09-30
45973,7596,Personal Loan,2182269,10.15,36,2023-09-05
45974,11185,Personal Loan,3565825,15.0,120,2017-09-04
45975,11758,Personal Loan,404598,15.05,240,2020-02-03
45976,15764,Education Loan,3409403,10.16,36,2022-04-01
45977,13586,Home Loan,287950,17.73,240,2024-03-02
45978,815,Personal Loan,298779,14.28,60,2018-10-09
45979,7475,Home Loan,469840,6.44,24,2015-02-27
45980,19067,Education Loan,4335765,6.36,120,2020-08-03
45981,19817,Personal Loan,4281725,9.25,240,2022-05-24
45982,14948,Auto Loan,4441479,7.36,24,2016-01-11
45983,3154,Home Loan,3582218,14.66,24,2017-04-23
45984,9368,Personal Loan,3434050,15.92,24,2024-01-15
45985,7005,Personal Loan,310038,8.39,120,2022-08-19
45986,9718,Education Loan,833410,17.62,240,2024-06-24
45987,16204,Home Loan,353984,11.2,12,2023-10-01
45988,15465,Personal Loan,2255456,16.34,120,2021-09-16
45989,14881,Personal Loan,872689,12.91,24,2016-02-26
45990,5518,Personal Loan,3302497,16.67,120,2019-04-28
45991,6818,Education Loan,1845843,12.39,36,2020-08-27
45992,13850,Personal Loan,4476082,11.72,60,2019-11-13
45993,14519,Auto Loan,1326184,15.98,24,2018-04-26
45994,2824,Personal Loan,1209168,12.14,60,2022-07-19
45995,3686,Education Loan,4117065,7.31,24,2018-11-11
45996,1671,Personal Loan,3808069,12.51,60,2019-08-24
45997,16948,Auto Loan,3502960,6.16,120,2023-05-31
45998,17629,Education Loan,612808,14.4,36,2018-11-09
45999,6494,Personal Loan,4674167,15.01,240,2023-07-15
46000,16702,Education Loan,4011077,9.44,120,2016-08-22
46001,1003,Auto Loan,782986,9.61,240,2019-07-10
46002,11754,Education Loan,1570949,15.83,60,2021-09-11
46003,12448,Education Loan,2669208,16.23,12,2017-06-13
46004,5430,Personal Loan,4404320,15.11,24,2019-09-22
46005,14322,Home Loan,3675418,9.17,60,2017-10-04
46006,7878,Personal Loan,4071355,16.56,60,2023-07-26
46007,8107,Education Loan,2716842,12.16,36,2022-07-03
46008,7018,Education Loan,4958730,11.87,36,2015-08-25
46009,3948,Home Loan,3928461,9.98,36,2020-07-21
46010,17446,Education Loan,868715,15.0,36,2024-10-10
46011,3858,Education Loan,4233010,13.53,60,2020-05-31
46012,7647,Home Loan,2241760,8.33,60,2015-04-01
46013,581,Auto Loan,1722609,14.05,240,2022-09-09
46014,15676,Personal Loan,1194651,16.42,36,2024-05-30
46015,19142,Home Loan,2898922,13.47,60,2017-03-07
46016,1578,Home Loan,4176766,15.44,60,2022-12-24
46017,19108,Auto Loan,3336828,14.55,36,2018-06-20
46018,4942,Home Loan,3301646,11.26,120,2019-07-14
46019,1098,Home Loan,3390963,7.39,24,2017-04-02
46020,10856,Auto Loan,1630965,11.1,240,2015-05-19
46021,8115,Auto Loan,4785027,15.58,240,2022-07-06
46022,14376,Auto Loan,3284385,15.94,60,2019-08-14
46023,10250,Auto Loan,1656619,11.87,240,2018-08-28
46024,11647,Auto Loan,203024,16.19,24,2022-09-28
46025,8332,Auto Loan,1380910,16.82,60,2015-08-25
46026,10693,Home Loan,2200422,7.72,36,2020-07-09
46027,12571,Home Loan,3282375,12.55,60,2016-01-03
46028,4874,Personal Loan,2770202,15.74,240,2017-02-07
46029,14322,Home Loan,1653511,16.17,120,2019-05-19
46030,13018,Auto Loan,2043060,16.9,60,2021-01-02
46031,4251,Personal Loan,740050,13.76,120,2023-10-10
46032,14825,Home Loan,4850374,11.96,12,2019-08-05
46033,14696,Auto Loan,3748822,8.67,240,2023-10-18
46034,13888,Personal Loan,492944,12.66,60,2019-01-02
46035,2166,Education Loan,3101743,13.43,12,2017-03-14
46036,3541,Personal Loan,2219443,14.96,240,2023-03-03
46037,7992,Home Loan,2124380,17.42,24,2024-01-28
46038,16514,Personal Loan,1484211,13.29,120,2021-04-24
46039,5160,Auto Loan,1002309,15.93,60,2019-08-11
46040,19212,Personal Loan,1606586,16.14,36,2020-03-26
46041,15020,Auto Loan,808708,15.34,24,2020-02-27
46042,3792,Personal Loan,3648572,9.51,60,2024-11-14
46043,16524,Personal Loan,2664376,8.76,36,2017-10-11
46044,17479,Auto Loan,4673915,10.8,36,2020-11-03
46045,18906,Auto Loan,2191217,10.77,240,2023-05-15
46046,14544,Personal Loan,4443576,11.79,120,2021-10-30
46047,19375,Auto Loan,994217,7.4,36,2019-02-17
46048,17959,Personal Loan,3829993,9.07,36,2022-12-12
46049,6227,Personal Loan,1834729,6.41,36,2015-12-03
46050,9894,Home Loan,2747919,7.66,120,2016-08-20
46051,2435,Personal Loan,2551945,11.07,120,2021-05-10
46052,17961,Auto Loan,1802442,12.77,36,2021-03-17
46053,6310,Education Loan,979986,17.2,12,2023-07-07
46054,16368,Home Loan,1972036,10.56,24,2016-10-05
46055,2812,Personal Loan,3646326,6.07,120,2015-03-16
46056,16221,Education Loan,3713020,7.48,240,2022-08-20
46057,11741,Personal Loan,4036278,7.94,36,2019-09-18
46058,6834,Education Loan,2484900,7.91,36,2018-10-04
46059,19704,Education Loan,2426384,10.24,24,2018-10-17
46060,16095,Home Loan,3005757,9.81,12,2023-10-03
46061,496,Home Loan,4406198,15.64,36,2018-04-12
46062,13027,Auto Loan,3581567,17.5,60,2020-01-22
46063,6239,Home Loan,1482101,12.71,240,2022-03-12
46064,2021,Personal Loan,4904465,8.39,240,2019-01-20
46065,17727,Auto Loan,219920,15.78,240,2022-10-09
46066,13725,Personal Loan,396278,11.6,120,2022-05-10
46067,5243,Home Loan,846897,12.99,36,2020-06-05
46068,3686,Personal Loan,747506,14.84,24,2017-09-26
46069,2652,Auto Loan,2084633,8.9,60,2024-01-15
46070,8179,Personal Loan,4850890,13.43,12,2024-07-05
46071,4058,Home Loan,2196190,12.18,12,2023-09-29
46072,13670,Personal Loan,4306981,16.52,120,2016-12-12
46073,13493,Education Loan,1036308,11.46,120,2017-10-03
46074,4646,Education Loan,2100176,10.29,12,2023-05-27
46075,12774,Home Loan,556107,8.18,120,2016-04-30
46076,13804,Auto Loan,3788923,17.96,60,2017-12-13
46077,17269,Education Loan,2137262,7.0,12,2015-04-20
46078,16054,Home Loan,4534943,6.69,12,2019-09-30
46079,16398,Auto Loan,4261138,10.89,60,2016-05-23
46080,5258,Home Loan,913868,8.52,24,2022-06-27
46081,6073,Auto Loan,3852145,15.79,240,2016-04-01
